2140,86
2211,85
2226,69
2237,69
2243,75
2233,48
2237,06
2244,75
2252,27
2241,03
2243,25
2246,85
2171,98
2138,71
2225,43
1523,73
831,33
419,91
1328,05
1548,82
2284,55
2265,28
2242,92
2252,18
2335,68
2336,02
2338,06
2331,54
2386,29
2442,07
2405,37
2335,11
2370,68
2363,82
2304,62
2263,02
2181,46
1945,99
1875,37
1797,47
1776,19
1717,05
1777,25
1813,45
1783,38
1416,84
1178,48
1146,58
1151,52
782,49
542,49
446,46
391,72
387,99
282,78
218,83
180,98
189,89
158,47
168,32
143,21
113,71
116,40
148,73
165,80
150,49
205,30
169,76
100,67
67,01
49,91
37,31
8,78
8,23
4,95
5,98
6,03
8,06
33,87
52,64
175,41
264,96
346,18
501,74
599,76
606,17
612,33
519,91
488,41
540,57
462,63
564,83
689,77
986,07
908,76
1090,98
1038,03
815,96
760,29
855,12
832,53
917,00
922,21
746,27
651,27
584,22
581,85
614,40
